









Frequency of observations in the selected location(s).:
Number of taxa: 	424

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Long-eared Owl	0.0038923	0.0015584	0.0011062	0.0070159	0.0031726	0.0160872	0.0027483	0.0017094	0.001039	0.0042553	4.785E-4	0.0020906	0.0	9.038E-4	8.715E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030395	0.001002	0.0035939	0.0045802	0.0144073	
Short-eared Owl	0.0100551	0.0150649	0.0060841	0.0042095	0.0031726	0.0015568	3.926E-4	0.0034188	0.0041558	9.456E-4	0.0	0.0013937	0.0012443	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.914E-4	7.364E-4	0.0	0.0	7.599E-4	0.009018	0.0107817	0.0160305	0.0039293	
Northern Saw-whet Owl	0.0084333	0.0088312	0.0271018	0.02058	0.0114213	0.0150493	0.0070671	0.0045584	0.0077922	0.0070922	0.0043062	0.0020906	4.148E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0015	7.092E-4	0.004914	0.0066274	8.425E-4	0.0039651	0.0030395	0.0	8.985E-4	0.0022901	0.005239	
owl sp.	6.487E-4	5.195E-4	0.0011062	0.0	6.345E-4	0.0	0.0	0.0	5.195E-4	0.0	0.0	0.0015	0.0	0.0015	4.357E-4	3.321E-4	0.0	3.04E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.003E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93E-4	0.0015198	0.001002	0.0	0.0	0.0013098	
Belted Kingfisher	0.0350308	0.0301299	0.0237832	0.0187091	0.0228426	0.0129735	0.0121712	0.0330484	0.0244156	0.0330969	0.0397129	0.0815331	0.118623	0.1513782	0.1747277	0.1717038	0.1333718	0.1140164	0.0896496	0.0663005	0.0539249	0.0489567	0.0414747	0.0461997	0.0441989	0.0848057	0.0921053	0.122549	0.1562189	0.1510129	0.1815154	0.2037697	0.2197724	0.2045627	0.1939394	0.201722	0.1387755	0.1111869	0.0787234	0.0972973	0.0648012	0.0564448	0.0499603	0.050152	0.0470942	0.0530099	0.0396947	0.0248854	
Yellow-bellied Sapsucker	0.0016218	0.0025974	0.0044248	0.0032741	0.0019036	0.0020758	0.0011779	0.0017094	0.0020779	9.456E-4	0.0028708	0.0087108	0.0418913	0.0781744	0.0788671	0.0318831	0.0072171	0.0036485	0.0020375	0.0	0.0	0.0	9.217E-4	0.0	0.001105	0.0	0.0	0.0	0.0	0.0018416	0.0	0.0	0.0	0.0038023	0.021645	0.1211562	0.1564626	0.0866303	0.041844	0.0127764	0.0095729	0.0067397	7.93E-4	0.0022796	0.004008	0.0071878	0.0030534	0.0039293	
Red-headed Woodpecker	6.487E-4	5.195E-4	0.0022124	4.677E-4	6.345E-4	0.0020758	0.0011779	5.698E-4	5.195E-4	0.0	0.0	6.969E-4	4.148E-4	0.0022594	0.0074074	0.0152773	0.0225173	0.0410459	0.0387123	0.0443311	0.0266212	0.029695	0.0230415	0.0409836	0.0364641	0.0353357	0.0317982	0.0273109	0.0298507	0.0414365	0.0432973	0.0458482	0.0362731	0.0197719	0.0060606	0.00369	0.0027211	0.0013643	0.0021277	0.0014742	7.364E-4	8.425E-4	7.93E-4	0.0030395	0.001002	0.0044924	0.0	0.0026195	
Red-bellied Woodpecker	0.2105092	0.2057143	0.2057522	0.2474275	0.2303299	0.247535	0.2712996	0.2649573	0.2623377	0.2643026	0.2717703	0.2836237	0.3218582	0.369634	0.3777778	0.4516772	0.4460162	0.4703557	0.4486553	0.3448411	0.2805461	0.2552167	0.2138249	0.1862891	0.1834254	0.1413428	0.1041667	0.1407563	0.1641791	0.1657459	0.1815154	0.2333164	0.3108108	0.3186312	0.3463203	0.3573186	0.3496599	0.3287858	0.3099291	0.3552826	0.3217968	0.2830666	0.2735924	0.2386018	0.238477	0.24708	0.2312977	0.2102161	
Downy Woodpecker	0.3331171	0.3137662	0.3644912	0.3704397	0.3756345	0.3928386	0.4228504	0.3897436	0.3657143	0.3687943	0.3526316	0.3672474	0.3824139	0.4554903	0.4431373	0.4925274	0.48903	0.4764366	0.4242054	0.2738329	0.2368601	0.2247191	0.2525346	0.2749627	0.2906077	0.3274441	0.2894737	0.307423	0.3353234	0.3324125	0.3621982	0.4187468	0.472973	0.4897338	0.4891775	0.4753998	0.4306122	0.4092769	0.4148936	0.4324324	0.404271	0.3546757	0.3425852	0.3449848	0.3597194	0.3683738	0.3625954	0.3516699	
Hairy Woodpecker	0.0950373	0.0981818	0.0929204	0.1071094	0.1021574	0.097561	0.1087554	0.0883191	0.0914286	0.0789598	0.0842105	0.0881533	0.0945666	0.126977	0.1076253	0.1159083	0.107679	0.11128	0.1100244	0.0717929	0.0416382	0.046549	0.0341014	0.0298063	0.0364641	0.0306243	0.0285088	0.035014	0.0487562	0.0653775	0.0591174	0.1049414	0.1315789	0.138403	0.1515152	0.1476015	0.122449	0.1091405	0.1014184	0.1248157	0.1023564	0.0960404	0.0769231	0.0661094	0.0921844	0.1248877	0.1022901	0.0884086	
Downy/Hairy Woodpecker	0.0022705	0.0020779	0.0038717	0.0032741	0.0025381	0.0145304	0.0153121	5.698E-4	0.0025974	4.728E-4	0.0033493	0.0017422	0.0045624	0.0040669	0.0013072	0.0026569	0.0043303	0.0039526	0.0028525	0.0023539	0.0013652	0.0024077	0.0	0.0029806	0.001105	0.0023557	0.0032895	0.0014006	9.95E-4	9.208E-4	0.0033306	0.0020377	0.0021337	0.0015209	0.0025974	0.003075	0.0047619	0.0027285	0.0035461	0.0019656	0.0066274	8.425E-4	7.93E-4	0.0030395	0.001002	0.0017969	0.0030534	0.0019646	
Pileated Woodpecker	0.0217321	0.014026	0.0143805	0.0098223	0.017132	0.0140114	0.0109933	0.011396	0.0187013	0.0179669	0.0267943	0.0212544	0.026545	0.0280163	0.0248366	0.0288941	0.0225173	0.0258437	0.0203749	0.0247156	0.0232082	0.0313002	0.0175115	0.0067064	0.0110497	0.0023557	0.002193	0.0098039	0.0039801	0.0064457	0.0083264	0.0112073	0.0078236	0.0114068	0.0103896	0.0086101	0.007483	0.0115962	0.0099291	0.0117936	0.0088365	0.0101095	0.0142744	0.0151976	0.009018	0.0080863	0.0290076	0.0091683	
Northern Flicker	0.0330847	0.0306494	0.0359513	0.0397568	0.017132	0.026985	0.0172752	0.0330484	0.0405195	0.0434988	0.0722488	0.1533101	0.2932393	0.467239	0.4932462	0.4951843	0.466224	0.4460322	0.4258354	0.3695567	0.3098976	0.2897271	0.2866359	0.2958271	0.2883978	0.3121319	0.2598684	0.2941176	0.3094527	0.2799263	0.2880933	0.3795211	0.4288762	0.4273764	0.4406926	0.4126691	0.2714286	0.1855389	0.1099291	0.0776413	0.0559647	0.0370682	0.0301348	0.0341945	0.0250501	0.0368374	0.0450382	0.0255403	
woodpecker sp.	0.0015	0.0	5.531E-4	4.677E-4	0.0019036	0.0036326	0.0047114	5.698E-4	0.0015584	0.0023641	0.0023923	0.0031359	0.0024886	0.0040669	0.0017429	0.0023248	8.661E-4	0.0024324	0.0012225	0.006277	0.0027304	0.0	0.0046083	0.0014903	0.0	0.0011779	0.002193	0.0	9.95E-4	0.0018416	0.0015	0.0010188	7.112E-4	7.605E-4	0.0017316	6.15E-4	0.0020408	0.0013643	0.0	0.0	0.0	0.0	0.0015	0.0022796	0.001002	0.0017969	0.0015267	6.549E-4	
American Kestrel	0.0467078	0.0467532	0.0420354	0.0392891	0.0317259	0.0192008	0.0137417	0.0176638	0.0161039	0.022695	0.023445	0.0358885	0.0514309	0.0524175	0.0675381	0.0418466	0.0155889	0.0097294	0.005705	0.0074539	0.0143345	0.011236	0.0110599	0.0163934	0.0187845	0.0223793	0.0219298	0.022409	0.0159204	0.0184162	0.0141549	0.0152827	0.0170697	0.01673	0.0181818	0.0270603	0.014966	0.0225102	0.0120567	0.0206388	0.0147275	0.0193766	0.0182395	0.0288754	0.0180361	0.0269542	0.0274809	0.0314342	
Merlin	0.020759	0.025974	0.0243363	0.0112254	0.0120558	0.0077841	0.0035336	0.0102564	0.0098701	0.007565	0.0086124	0.0094077	0.0082953	0.0099413	0.0104575	0.0049817	0.0014434	0.0027364	0.00163	0.0023539	6.826E-4	8.026E-4	0.0018433	0.0	0.001105	0.0047114	0.0	0.0042017	0.0059701	0.0055249	0.0133222	0.013245	0.0277383	0.0357414	0.0354978	0.0405904	0.0292517	0.0504775	0.0297872	0.0280098	0.0162003	0.0160067	0.0158604	0.0243161	0.0190381	0.0125786	0.021374	0.0176817	
Gyrfalcon	0.0	0.0	0.0	9.355E-4	0.0	0.0	0.0011779	5.698E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Peregrine Falcon	0.0158936	0.0145455	0.0154867	0.0130964	0.0107868	0.0160872	0.0078524	0.0153846	0.0083117	0.0070922	0.0105263	0.0108014	0.0136873	0.0099413	0.0091503	0.0059781	0.0080831	0.0057768	0.0052975	0.0047077	0.0102389	0.011236	0.0110599	0.0126677	0.0088398	0.0106007	0.004386	0.0063025	0.0049751	0.0092081	0.0083264	0.0076414	0.0078236	0.0136882	0.0121212	0.0184502	0.0156463	0.0156889	0.0092199	0.0058968	0.0110457	0.0117944	0.0111023	0.0098784	0.0150301	0.0053908	0.0083969	0.0072037	
Prairie Falcon	3.244E-4	0.027013	0.0016593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
falcon sp.	0.0	0.0	5.531E-4	4.677E-4	6.345E-4	0.0015568	7.852E-4	0.0011396	5.195E-4	4.728E-4	4.785E-4	6.969E-4	4.148E-4	0.0	8.715E-4	3.321E-4	5.774E-4	0.0	0.0	3.923E-4	6.826E-4	0.0	0.0	0.0	0.0	0.0015	0.0	7.003E-4	9.95E-4	9.208E-4	0.0	0.0	0.0	7.605E-4	0.0015	6.15E-4	0.0	0.0013643	0.0028369	9.828E-4	7.364E-4	0.0	7.93E-4	7.599E-4	0.0	0.0	7.634E-4	0.0	
diurnal raptor sp.	3.244E-4	0.0015	5.531E-4	9.355E-4	6.345E-4	0.0	7.852E-4	5.698E-4	0.0	9.456E-4	9.569E-4	6.969E-4	0.0	0.0	8.715E-4	0.0	0.0	3.04E-4	4.075E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0011779	0.0	0.0014006	0.0039801	0.0	0.0	5.094E-4	0.0	0.0	0.0	0.0	6.803E-4	0.0013643	0.0014184	4.914E-4	7.364E-4	8.425E-4	0.0	0.0	0.0	0.0	7.634E-4	0.0	
Cockatiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.785E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	0.0	0.0	0.0	0.0	0.0	5.189E-4	0.0	0.0	0.0	0.0	0.0	6.969E-4	4.148E-4	0.0	4.357E-4	3.321E-4	0.0	0.0	0.0	0.0	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	7.003E-4	0.0	0.0015	0.0	0.0015	7.112E-4	0.0060837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parrot sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.774E-4	0.0021283	0.0077425	0.0121616	0.0020478	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0039801	0.0082873	0.0224813	0.0514519	0.0497866	0.0365019	0.017316	0.00369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017321	0.0568562	0.1951915	0.2718713	0.2177474	0.176565	0.1225806	0.123696	0.1149171	0.0977621	0.0942982	0.1190476	0.1542289	0.1528545	0.2198168	0.2949567	0.3065434	0.2768061	0.1722944	0.1063961	0.0326531	0.0047749	0.0014184	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015202	0.0236349	0.0568851	0.0170648	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.00199	0.0055249	0.050791	0.0621498	0.0732575	0.061597	0.038961	0.0123001	0.0027211	6.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acadian Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.774E-4	0.0015	0.0105949	0.0243233	0.0232082	0.0152488	0.0064516	0.0067064	0.0044199	0.0023557	0.002193	0.004902	0.0029851	9.208E-4	0.0	0.0010188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0030404	0.0309698	0.0725775	0.0300341	0.0208668	0.0101382	0.0037258	0.0022099	0.0	0.0032895	7.003E-4	0.0049751	0.0046041	0.0083264	0.0015283	0.0021337	0.0015209	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020675	0.090872	0.184386	0.1726962	0.1388443	0.1465438	0.0879285	0.0773481	0.0718492	0.0690789	0.0770308	0.0527363	0.0432781	0.0341382	0.0101885	0.0035562	0.0015209	8.658E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076011	0.0281174	0.0415849	0.01843	0.0048154	0.00553	0.0059613	0.0022099	0.0094229	0.002193	0.0028011	0.0149254	0.0211786	0.0258118	0.0606215	0.0725462	0.0456274	8.658E-4	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089671	0.0583141	0.1577987	0.1756316	0.080816	0.0122867	0.0096308	0.0046083	0.0052161	0.0022099	0.0035336	0.0120614	0.0063025	0.0029851	0.0248619	0.0707744	0.1146205	0.1479374	0.121673	0.0562771	0.0227552	0.0047619	0.0013643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519E-4	0.0	6.642E-4	0.0034642	0.0112496	0.0232274	0.0188309	0.0054608	0.0032103	9.217E-4	0.0015	0.0044199	0.0023557	0.0065789	0.0021008	0.0039801	0.0027624	0.0099917	0.0239429	0.0291607	0.0190114	0.0207792	0.001845	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Phoebe	3.244E-4	5.195E-4	0.0	0.0	0.0	5.189E-4	0.0	0.0	5.195E-4	0.0042553	0.0172249	0.0777003	0.1418499	0.1753276	0.1093682	0.077715	0.0770785	0.0720584	0.0737571	0.0478619	0.0443686	0.0545746	0.0396313	0.0491803	0.0497238	0.0365135	0.0230263	0.0392157	0.0368159	0.03407	0.0374688	0.0738665	0.0874822	0.0775665	0.0969697	0.1537515	0.1673469	0.1493861	0.1134752	0.0712531	0.0162003	0.0058972	0.0079302	0.0015198	0.0	0.0017969	0.0	0.0	
Vermilion Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Great Crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076387	0.0715935	0.1635756	0.2163814	0.1816399	0.1324232	0.1332263	0.1115207	0.0737705	0.0651934	0.0553592	0.0438596	0.0364146	0.0427861	0.0257827	0.0466278	0.0942435	0.0832148	0.0524715	0.0207792	0.001845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.0096314	0.0724596	0.1912435	0.2848411	0.3499412	0.2825939	0.2351525	0.2387097	0.2831595	0.2883978	0.3097762	0.2839912	0.3277311	0.3293532	0.2661142	0.2348043	0.1110545	0.0476529	0.0152091	8.658E-4	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world flycatcher sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04E-4	4.075E-4	0.0	6.826E-4	0.0	0.0018433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.326E-4	5.094E-4	0.0	0.0	8.658E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.715E-4	0.0013285	0.006351	0.0057768	0.005705	3.923E-4	6.826E-4	0.0	0.0	0.0014903	0.001105	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	0.0021337	7.605E-4	0.0103896	0.00369	6.803E-4	6.821E-4	0.0	0.0058968	0.0014728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bell's Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-throated Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.963E-4	0.0129908	0.0310125	0.0415648	0.0345233	0.0238908	0.0288925	0.0165899	0.0193741	0.0187845	0.008245	0.0098684	0.0056022	0.0029851	0.0018416	0.0024979	0.0076414	0.012091	0.0243346	0.0164502	0.0153752	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-headed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519E-4	0.0052288	0.0139489	0.0649538	0.0568562	0.0387123	0.0086308	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010188	0.0056899	0.0159696	0.0406926	0.0867159	0.0659864	0.0491132	0.0219858	0.0201474	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.661E-4	0.0082092	0.0220049	0.0156924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033306	0.0494142	0.0803698	0.0927757	0.0805195	0.0547355	0.0136054	0.0013643	0.0	0.0	0.0	0.0	7.93E-4	0.0	0.0	0.0	0.0	0.0	
Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381933	0.2116051	0.3575555	0.4160554	0.3946646	0.3419795	0.2672552	0.2617512	0.2414307	0.1834254	0.1590106	0.1600877	0.1267507	0.1343284	0.1316759	0.1507077	0.2480897	0.3086771	0.2174905	0.0779221	0.0202952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia/Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95E-4	9.208E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	0.0161663	0.0994223	0.2008965	0.2224402	0.1372014	0.1227929	0.0958525	0.0789866	0.1049724	0.0742049	0.0482456	0.0448179	0.038806	0.0303867	0.0591174	0.1711666	0.2610242	0.2342205	0.1549784	0.1094711	0.0387755	0.0047749	0.0014184	0.0019656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
vireo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	3.04E-4	0.0	7.846E-4	0.0	0.0	9.217E-4	0.0	0.001105	0.0	0.0	0.0	0.0	9.208E-4	0.0	0.0	0.0	7.605E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Loggerhead Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shrike	0.0230295	0.0166234	0.0110619	0.015435	0.0088832	0.0025947	0.0078524	0.0096866	0.0088312	0.0033097	0.0019139	6.969E-4	0.0024886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.092E-4	0.0014742	0.0220913	0.0101095	0.0071372	0.0151976	0.009018	0.0071878	0.0206107	0.0098232	
Blue Jay	0.2718132	0.2483117	0.2461283	0.2666043	0.2493655	0.2947587	0.314095	0.2700855	0.2883117	0.2813239	0.3057416	0.3296167	0.3367897	0.3502033	0.3995643	0.5273995	0.5894919	0.6047431	0.5586797	0.4440957	0.3808874	0.3852327	0.3732719	0.3517139	0.3701657	0.3710247	0.3607456	0.3844538	0.3860697	0.4023941	0.38801	0.4508406	0.4900427	0.5787072	0.6865801	0.7109471	0.6707483	0.6016371	0.5914894	0.5872236	0.5162003	0.4599832	0.4131642	0.3905775	0.3496994	0.327044	0.3587786	0.2855272	
American Crow	0.2212131	0.2036364	0.2256637	0.2333957	0.2468274	0.2189933	0.2469572	0.3549858	0.358961	0.3744681	0.3808612	0.3623693	0.3546246	0.3321283	0.3315904	0.3696446	0.3279446	0.3201581	0.301141	0.2679482	0.2266212	0.2568218	0.2202765	0.2309985	0.2176796	0.2367491	0.2127193	0.2429972	0.238806	0.2163904	0.2156536	0.235354	0.245377	0.2623574	0.3047619	0.3148831	0.3047619	0.2953615	0.3361702	0.3469287	0.3306333	0.2931761	0.2854877	0.2530395	0.2364729	0.2264151	0.2458015	0.21611	
Fish Crow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-capped Chickadee	0.3749595	0.3516883	0.369469	0.4111319	0.4143401	0.4457706	0.4597566	0.425641	0.4358442	0.4066194	0.4320574	0.4303136	0.4454583	0.5110709	0.4932462	0.5380272	0.5207852	0.528124	0.4808476	0.3797568	0.2935154	0.2921348	0.3004608	0.3375559	0.3359116	0.3533569	0.3278509	0.3452381	0.3850746	0.3830571	0.4321399	0.4839531	0.5633001	0.5612167	0.5601732	0.5153752	0.4904762	0.4433834	0.4574468	0.4899263	0.4815906	0.441449	0.4385408	0.4057751	0.4078156	0.4007188	0.4274809	0.3948919	
Tufted Titmouse	0.1621797	0.1433766	0.1388274	0.1697848	0.1713198	0.1707317	0.1696113	0.1863248	0.1854545	0.1877069	0.1856459	0.1982578	0.2015761	0.257117	0.2383442	0.2680173	0.2736721	0.2645181	0.2469438	0.1498627	0.1358362	0.1332263	0.1115207	0.1035768	0.0906077	0.0789164	0.0800439	0.0777311	0.0885572	0.087477	0.0832639	0.14162	0.1685633	0.1802281	0.1601732	0.1580566	0.1741497	0.1630286	0.1595745	0.1936118	0.2069219	0.1617523	0.1625694	0.1344985	0.1462926	0.1455526	0.1503817	0.1152587	
